Generation,Boltzmann average,Boltzmann clones,Boltzmann diversity,Boltzmann max,Boltzmann parentsAvg,Boltzmann replacementAvg,
330,41.856,81.0,0.465,56.995,46.478,46.595
331,41.089,75.0,0.4891,56.995,46.787,46.124
332,41.191,76.0,0.4983,56.995,46.579,47.623
333,42.463,93.0,0.4225,56.995,45.684,44.717
334,40.786,72.0,0.495,56.995,46.322,47.083
335,41.782,73.0,0.5083,56.995,47.908,48.076
336,42.995,85.0,0.4366,56.995,48.192,45.858
337,41.680,69.0,0.5216,56.995,43.554,47.402
338,41.482,85.0,0.4608,56.995,48.160,45.521
339,41.719,79.0,0.4758,56.995,47.158,44.554
340,40.768,72.0,0.5158,56.995,46.442,45.467
341,41.027,71.0,0.5075,56.995,46.193,43.817
342,40.971,68.0,0.5183,56.995,46.567,48.432
343,41.987,81.0,0.4641,56.995,47.609,46.155
344,42.318,92.0,0.4333,56.995,46.936,45.238
345,41.642,74.0,0.5016,56.995,49.205,46.363
346,42.641,90.0,0.4525,56.995,47.522,46.280
347,41.622,80.0,0.4816,56.995,46.232,47.169
348,41.140,80.0,0.4833,56.995,45.750,44.866
349,40.440,75.0,0.4966,56.995,47.153,46.373
350,41.146,67.0,0.5383,56.995,46.957,44.910
351,42.172,86.0,0.45,56.995,48.132,45.468
352,42.309,87.0,0.4491,56.995,45.693,45.976
353,41.897,78.0,0.4908,56.995,46.879,49.498
354,42.591,87.0,0.465,56.995,48.167,46.964
355,42.560,83.0,0.4725,56.995,47.258,46.917
356,42.098,81.0,0.4808,56.995,45.407,46.412
357,40.546,73.0,0.5066,56.995,45.044,44.805
358,40.330,74.0,0.4583,56.995,45.457,42.675
359,40.865,81.0,0.4708,56.995,46.058,45.219
360,41.776,78.0,0.4966,56.995,49.518,46.137
361,43.301,92.0,0.4275,56.995,48.906,46.431
362,42.314,87.0,0.4525,56.995,45.378,45.006
363,41.216,80.0,0.46,56.995,47.089,45.326
364,41.415,84.0,0.4683,56.995,48.353,46.922
365,42.260,81.0,0.4725,56.995,47.563,44.622
366,41.327,71.0,0.4991,56.995,45.440,45.729
367,41.678,90.0,0.4141,56.995,48.704,46.448
368,43.355,96.0,0.4075,56.995,47.448,48.716
369,41.551,74.0,0.5116,56.995,45.884,46.686
370,41.867,82.0,0.4841,56.995,47.622,46.400
371,42.475,81.0,0.4733,56.995,47.531,47.055
372,42.345,82.0,0.4733,56.995,47.425,45.431
373,41.618,78.0,0.4975,56.995,46.355,47.957
374,41.053,80.0,0.4783,56.995,44.053,45.541
375,41.300,88.0,0.4583,56.995,47.637,48.025
376,42.080,79.0,0.4816,56.995,45.587,46.370
377,40.572,70.0,0.4833,56.995,46.040,43.551
378,40.624,79.0,0.5016,56.995,45.451,45.556
379,41.309,82.0,0.4591,56.995,46.666,42.954
380,40.815,81.0,0.4641,56.995,51.346,45.383
381,43.203,89.0,0.435,56.995,46.293,46.269
382,42.242,83.0,0.465,56.995,49.544,48.670
383,43.503,90.0,0.4425,56.995,49.372,47.637
384,42.782,82.0,0.475,56.995,44.676,48.481
