Generation,elite average,elite clones,elite diversity,elite max,elite parentsAvg,roulette average,roulette clones,roulette diversity,roulette max,roulette parentsAvg,squared average,squared clones,squared diversity,squared max,squared parentsAvg,
145,31.829,6.0,0.3166,34.645,29.855,31.782,6.0,0.3083,37.245,29.356,31.368,6.0,0.3166,34.832,30.100
146,31.803,6.0,0.3583,34.389,29.855,31.695,6.0,0.275,37.504,27.610,31.645,6.0,0.3083,33.264,27.183
147,32.037,6.0,0.325,38.966,29.855,32.163,6.0,0.3333,39.157,26.757,31.283,6.0,0.3583,32.556,27.459
148,31.940,6.0,0.325,36.565,29.855,32.109,6.0,0.3333,38.064,28.024,31.258,6.0,0.3416,32.785,28.731
149,31.272,6.0,0.35,35.043,29.855,32.133,6.0,0.3916,37.630,29.787,32.161,6.0,0.3,39.001,29.787
150,32.075,6.0,0.35,40.808,29.855,32.706,6.0,0.35,39.845,28.165,32.768,6.0,0.3583,39.128,28.649
151,32.690,6.0,0.3416,38.079,29.855,31.206,6.0,0.3166,34.068,28.710,31.597,6.0,0.3416,35.303,28.335
152,32.451,6.0,0.3416,43.230,29.855,31.668,6.0,0.35,35.082,28.317,31.767,6.0,0.3416,37.908,29.809
153,31.872,6.0,0.325,36.802,29.855,32.549,6.0,0.325,41.796,28.453,32.933,6.0,0.325,41.017,28.256
154,31.964,6.0,0.3333,36.756,29.855,31.849,6.0,0.3166,39.239,28.498,31.735,6.0,0.3333,36.316,28.861
155,31.928,6.0,0.325,41.355,29.855,32.269,6.0,0.3416,37.834,28.320,31.376,6.0,0.35,34.323,28.965
156,32.756,6.0,0.35,45.106,29.855,31.547,6.0,0.3416,36.311,28.566,30.980,6.0,0.3416,32.556,29.050
157,32.022,6.0,0.3333,36.802,29.855,31.386,6.0,0.3333,32.556,27.156,31.075,6.0,0.3333,32.556,27.156
158,30.993,6.0,0.3333,32.556,29.855,30.966,6.0,0.325,32.556,26.569,31.097,6.0,0.3083,32.594,27.446
159,31.738,6.0,0.3083,35.089,29.855,31.559,6.0,0.3333,39.762,29.811,31.310,6.0,0.3,32.556,29.615
160,31.245,6.0,0.3416,33.660,29.855,31.143,6.0,0.35,36.502,28.830,31.732,6.0,0.3083,38.175,29.609
161,32.229,6.0,0.3166,38.652,29.855,32.256,6.0,0.325,36.943,28.507,31.162,6.0,0.3166,32.556,29.209
162,31.898,6.0,0.35,34.907,29.855,31.535,6.0,0.3166,34.589,27.794,31.862,6.0,0.3416,36.337,27.360
163,31.658,6.0,0.35,37.083,29.855,31.925,6.0,0.3333,37.988,28.351,31.376,6.0,0.325,35.201,28.351
164,32.023,6.0,0.3416,36.532,29.855,31.710,6.0,0.325,38.173,26.531,31.775,6.0,0.3,38.742,27.042
165,32.056,6.0,0.3166,38.830,29.855,31.831,6.0,0.35,33.916,28.210,31.931,6.0,0.3333,36.704,27.566
166,31.938,6.0,0.3083,43.392,29.855,32.386,6.0,0.325,36.155,28.391,31.867,6.0,0.3416,35.528,29.036
167,31.273,6.0,0.3,36.261,29.855,31.801,6.0,0.3416,34.423,29.317,31.452,6.0,0.3166,34.013,29.317
168,32.011,6.0,0.3583,38.914,29.855,32.254,6.0,0.35,38.785,27.378,32.039,6.0,0.35,36.832,28.354
169,32.000,6.0,0.3166,35.436,29.855,32.438,6.0,0.325,40.948,26.700,31.844,6.0,0.3333,34.828,28.393
170,32.079,6.0,0.35,39.357,29.855,32.495,6.0,0.3416,39.633,28.422,32.763,6.0,0.3416,38.041,28.325
171,31.813,6.0,0.3166,43.185,29.855,31.612,6.0,0.325,33.922,27.938,31.707,6.0,0.3583,33.627,29.004
172,31.917,6.0,0.3333,39.110,29.855,31.612,6.0,0.3333,36.590,25.926,31.875,6.0,0.3333,33.948,26.717
173,32.231,6.0,0.3083,39.262,29.855,31.194,6.0,0.3416,35.951,26.340,31.450,6.0,0.3333,34.022,27.406
174,32.013,6.0,0.3333,38.951,29.855,31.126,6.0,0.3166,32.556,27.954,31.509,6.0,0.3416,36.567,28.922
175,31.874,6.0,0.3333,41.214,29.855,32.576,6.0,0.3416,38.456,27.487,32.993,6.0,0.3083,40.883,27.487
176,32.033,6.0,0.3,38.644,29.855,31.529,6.0,0.325,36.964,28.752,31.425,6.0,0.3333,32.956,29.027
177,32.079,6.0,0.3333,39.075,29.855,31.657,6.0,0.3416,33.996,26.056,32.002,6.0,0.375,35.551,28.025
178,31.817,6.0,0.3583,35.415,29.855,31.068,6.0,0.35,33.381,28.506,32.205,6.0,0.3333,40.288,28.059
179,32.195,6.0,0.3333,38.978,29.855,32.948,6.0,0.3333,43.999,27.206,33.546,6.0,0.3083,41.182,27.743
180,32.689,6.0,0.3166,40.231,29.855,32.001,6.0,0.3583,38.495,27.317,31.007,6.0,0.3083,32.556,28.808
181,31.598,6.0,0.3583,35.077,29.855,31.857,6.0,0.3333,41.156,27.953,32.159,6.0,0.3666,40.567,28.857
182,31.747,6.0,0.325,39.386,29.855,31.445,6.0,0.3583,32.556,27.065,31.299,6.0,0.3333,32.556,29.874
183,32.248,6.0,0.35,36.487,29.855,31.368,6.0,0.325,34.269,26.831,31.213,6.0,0.3166,32.556,27.621
184,32.371,6.0,0.35,39.569,29.855,31.485,6.0,0.3166,38.006,26.064,31.717,6.0,0.3666,35.248,28.546
185,31.719,6.0,0.3333,35.126,29.855,31.499,6.0,0.35,35.500,28.262,31.930,6.0,0.3333,39.300,29.899
186,32.159,6.0,0.3083,40.520,29.855,31.501,6.0,0.3583,36.138,26.052,32.102,6.0,0.325,44.273,27.076
187,31.857,6.0,0.3416,33.685,29.855,31.008,6.0,0.3083,32.556,30.366,31.307,6.0,0.3166,34.626,31.073
188,31.794,6.0,0.3416,34.920,29.855,31.698,6.0,0.3166,34.229,27.224,32.005,6.0,0.3,39.263,27.492
189,31.696,6.0,0.325,34.244,29.855,31.637,6.0,0.3083,34.991,27.652,31.300,6.0,0.3333,32.587,27.716
190,32.324,6.0,0.3333,39.953,29.855,31.720,6.0,0.325,35.852,26.866,31.894,6.0,0.3583,34.678,27.260
191,31.795,6.0,0.3166,36.586,29.855,31.715,6.0,0.3583,39.231,29.705,31.802,6.0,0.3333,38.851,30.181
192,31.332,6.0,0.3166,34.165,29.855,31.234,6.0,0.3333,34.480,30.708,31.104,6.0,0.35,32.556,31.357
193,32.047,6.0,0.3333,35.010,29.855,32.789,6.0,0.3083,42.894,28.787,31.897,6.0,0.35,37.078,28.851
194,31.973,6.0,0.3333,44.545,29.855,31.044,6.0,0.35,32.556,27.664,30.873,6.0,0.3583,32.556,28.740
195,31.794,6.0,0.3333,35.026,29.855,31.376,6.0,0.3083,33.930,28.549,31.774,6.0,0.35,35.010,28.889
196,31.669,6.0,0.3333,33.354,29.855,32.491,6.0,0.3583,42.173,28.811,32.663,6.0,0.3333,42.234,29.990
197,31.181,6.0,0.3166,32.556,29.855,32.466,6.0,0.35,39.619,27.756,32.756,6.0,0.3333,40.095,27.998
198,32.243,6.0,0.3583,42.022,29.855,30.952,6.0,0.3333,32.556,29.356,30.947,6.0,0.325,32.556,29.356
199,32.479,6.0,0.325,39.930,29.855,32.060,6.0,0.325,43.077,27.907,31.537,6.0,0.35,36.244,27.907
200,32.234,6.0,0.3333,40.093,29.855,31.401,6.0,0.3416,32.953,27.688,31.505,6.0,0.325,35.927,28.381
